616,333,240,201,163,118,116,131,82
605,339,247,201,159,118,118,134,79
605,345,243,208,154,116,117,132,80
594,351,251,204,158,112,116,133,81
592,361,253,203,160,108,113,129,81
596,356,256,202,159,109,114,125,83
593,363,254,202,153,108,113,130,84
590,370,252,197,156,112,112,130,81
599,368,251,194,156,110,112,130,80
603,360,251,198,150,111,118,130,79
605,351,257,202,154,113,117,126,75
608,359,253,197,153,114,115,125,76
608,363,250,204,150,117,112,119,77
608,366,256,204,143,114,114,117,78
611,365,258,197,149,112,110,121,77
609,363,252,200,150,115,113,119,79
609,371,253,196,147,114,116,115,79
618,369,249,192,151,119,115,105,82
616,367,249,192,152,120,113,106,85
609,374,244,189,150,128,113,113,80
615,371,238,189,150,126,116,109,86
607,367,242,185,153,123,123,108,92
602,364,250,173,159,126,124,109,93
605,365,249,171,157,130,123,108,92
598,355,246,172,157,141,127,111,93
600,354,244,175,160,136,129,110,92
611,356,239,176,159,135,126,104,94
607,356,242,179,153,138,128,105,92
597,368,231,191,150,140,127,105,91
591,381,235,188,149,136,125,101,94
587,395,227,181,141,143,125,101,100
588,392,226,186,141,141,128,99,99
590,383,235,183,139,143,130,98,99
593,393,232,179,140,142,127,98,96
589,396,234,184,136,146,125,94,96
600,398,239,182,132,143,124,90,92
592,398,243,181,138,147,121,91,89
584,399,244,182,143,141,122,94,91
577,401,243,184,149,140,122,95,89
586,403,236,186,155,136,118,87,93
589,408,235,185,153,135,118,90,87
594,414,233,188,152,142,109,84,84
595,419,227,188,154,142,111,83,81
596,414,228,188,155,135,116,86,82
594,422,225,188,161,134,114,84,78
588,424,228,184,165,138,113,85,75
579,425,232,182,168,138,113,90,73
587,420,232,180,174,134,113,88,72
593,409,243,169,174,131,115,93,73
596,404,236,170,177,136,113,94,74
607,391,241,172,179,132,111,97,70
614,390,235,168,176,133,112,101,71
610,400,229,172,179,126,111,104,69
599,386,238,175,180,135,115,102,70
594,391,237,175,180,140,117,99,67
584,392,236,176,182,141,113,104,72
587,387,241,175,183,139,112,104,72
585,386,245,179,175,141,113,104,72
586,387,244,176,171,143,116,106,71
578,382,254,174,167,145,120,111,69
573,381,256,174,168,144,117,113,74
579,373,259,169,172,139,118,115,76
584,376,258,170,165,136,116,115,80
593,372,249,169,168,135,118,114,82
602,376,251,171,157,128,116,115,84
608,366,248,172,158,131,114,119,84
611,356,248,172,162,135,115,119,82
604,357,245,173,165,134,118,119,85
599,367,243,176,167,136,116,111,85
597,375,243,173,166,131,116,116,83
592,379,250,172,163,134,118,111,81
577,384,255,178,162,134,118,111,81
585,379,256,170,161,135,121,106,87
591,384,248,169,162,128,119,115,84
590,378,251,164,165,123,122,117,90
588,390,252,160,164,119,122,117,88
602,390,246,163,158,116,122,115,88
603,396,240,164,158,119,120,115,85
603,394,244,162,160,116,117,118,86
610,395,240,159,159,111,117,123,86
619,388,247,157,159,113,117,119,81
607,392,237,163,161,118,121,122,79
603,384,246,169,166,117,121,119,75
602,381,245,173,161,125,116,123,74
593,379,246,171,165,128,119,122,77
