581,379,273,201,166,138,106,80,76
580,373,270,204,166,146,103,81,77
572,378,273,203,165,144,103,84,78
573,368,275,206,166,148,101,84,79
575,362,271,211,167,140,103,90,81
570,368,273,206,172,133,108,89,81
573,368,274,200,169,133,106,92,85
575,375,281,202,160,126,104,95,82
585,368,282,201,158,128,103,93,82
586,363,288,198,163,127,98,97,80
587,362,289,191,168,123,100,97,83
574,374,292,191,167,121,102,97,82
582,367,294,192,167,122,98,97,81
590,365,293,197,160,119,97,98,81
592,369,300,198,153,115,93,98,82
592,378,298,194,153,113,91,97,84
591,383,300,191,145,116,94,97,83
597,389,297,188,139,117,96,98,79
587,390,293,195,136,123,95,103,78
595,380,295,203,130,121,91,105,80
594,377,299,204,136,121,86,104,79
596,382,299,202,137,115,89,101,79
600,374,298,203,141,114,93,98,79
603,377,296,205,141,112,93,96,77
605,380,294,202,140,110,97,94,78
601,376,296,205,136,114,95,96,81
595,375,296,213,137,115,99,93,77
590,374,294,208,141,117,103,93,80
577,387,296,211,142,114,101,93,79
591,391,291,205,136,113,104,88,81
593,385,293,208,129,114,104,94,80
590,383,292,211,133,121,100,91,79
596,388,281,205,135,119,102,95,79
582,385,287,206,135,120,104,99,82
583,386,281,215,139,119,103,97,77
583,378,282,214,143,120,105,96,79
577,380,281,213,149,122,102,99,77
564,390,278,213,151,124,102,99,79
571,387,276,210,152,116,107,99,82
570,398,278,203,150,116,107,97,81
573,394,277,201,152,117,107,96,83
573,393,274,207,153,117,105,97,81
581,400,272,207,148,114,102,96,80
581,407,273,203,148,113,102,95,78
583,412,271,203,146,111,103,95,76
577,421,269,202,151,112,101,96,71
589,421,263,203,147,109,98,96,74
592,422,267,204,140,106,99,94,76
596,413,270,201,140,108,97,96,79
585,420,269,204,141,107,93,97,84
594,416,272,203,139,108,92,94,82
613,409,267,208,133,106,90,94,80
610,402,270,213,136,107,93,88,81
613,407,269,210,135,113,91,84,78
611,406,270,204,134,114,92,86,83
602,409,270,209,136,112,92,91,79
604,409,267,216,135,110,90,91,78
605,399,268,214,139,111,93,90,81
585,404,280,216,145,109,93,86,82
581,397,278,213,151,117,96,86,81
583,398,281,210,148,117,100,81,82
588,396,281,201,152,118,103,79,82
586,389,285,200,151,123,102,82,82
586,381,282,205,149,126,104,81,86
578,373,293,209,149,133,97,80,88
585,372,293,203,148,129,99,74,97
573,379,298,196,154,128,102,74,96
562,373,291,200,160,131,102,81,100
563,376,283,206,161,127,107,80,97
556,376,286,212,162,124,110,78,96
539,383,281,217,169,124,110,80,97
528,386,291,214,169,122,112,81,97
521,401,294,214,163,124,107,81,95
526,399,287,214,161,121,110,83,99
521,396,293,214,162,122,110,83,99
526,392,298,214,155,123,108,82,102
528,391,305,207,154,127,110,78,100
533,389,305,205,155,126,110,80,97
536,389,303,204,154,127,106,82,99
529,393,307,208,155,118,104,85,101
527,396,302,212,152,118,105,89,99
519,396,307,221,144,119,102,91,101
516,404,300,221,148,118,105,85,103
517,406,300,220,147,117,103,86,104
516,404,293,221,154,117,106,87,102
523,399,290,222,155,117,108,89,97
529,391,290,221,157,120,108,87,97
528,389,292,225,159,127,107,81,92
530,388,295,218,159,133,102,85,90
539,391,286,210,158,133,106,91,86
550,388,292,206,152,134,102,90,86
549,390,288,199,160,133,104,92,85
556,385,290,194,158,130,107,95,85
551,384,301,195,164,125,105,93,82
552,389,291,200,160,129,100,93,86
551,387,296,196,169,129,103,87,82
544,385,294,202,168,124,102,89,92
547,391,293,204,160,123,99,90,93
553,396,292,201,154,122,105,90,87
550,397,292,203,153,122,110,90,83
553,406,286,199,156,125,108,85,82
554,401,290,194,163,123,113,82,80
564,395,289,194,161,119,108,90,80
563,392,291,194,164,115,108,94,79
572,401,291,189,161,110,104,93,79
569,399,296,193,158,111,101,96,77
565,408,299,192,153,111,101,97,74
571,409,298,186,152,105,106,100,73
564,411,302,193,152,101,105,97,75
557,410,302,194,160,105,101,95,76
550,415,299,192,164,108,104,91,77
554,411,301,195,160,108,104,88,79
551,409,301,197,162,110,101,90,79
553,409,291,193,170,111,103,90,80
554,408,297,190,174,109,107,87,74
548,425,294,185,170,109,101,93,75
544,432,298,182,167,111,102,95,69
551,419,298,184,174,111,102,92,69
547,415,296,181,180,114,97,95,75
547,407,292,184,182,117,97,91,83
549,395,295,188,177,117,99,95,85
554,403,285,190,174,116,97,97,84
