634,325,255,218,132,116,118,101,101
635,327,246,220,132,119,119,101,101
636,326,245,219,133,124,118,98,101
631,326,248,219,139,125,118,94,100
631,327,257,211,138,127,117,94,98
619,327,267,214,136,127,118,92,100
619,328,268,206,138,126,115,99,101
632,331,261,204,137,128,116,93,98
622,340,258,203,141,120,123,94,99
625,338,251,205,141,117,129,94,100
615,347,251,210,141,115,128,93,100
614,343,249,215,141,120,130,93,95
619,345,240,213,145,122,131,93,92
616,341,243,214,147,127,121,92,99
605,345,240,219,154,126,122,92,97
619,347,233,215,150,128,117,98,93
618,355,228,215,143,129,119,97,96
622,368,229,204,146,126,119,92,94
615,371,235,203,144,129,120,89,94
617,376,235,196,144,129,115,95,93
613,377,230,195,144,132,119,95,95
617,374,231,196,138,138,117,93,96
608,376,234,195,139,135,117,100,96
600,380,237,196,132,141,117,103,94
604,380,225,202,140,139,120,99,91
615,378,227,197,141,143,112,99,88
612,383,227,199,139,143,114,94,89
606,386,230,198,147,135,110,98,90
601,383,236,204,153,135,103,98,87
594,391,241,205,154,133,96,97,89
595,391,241,202,153,133,96,99,90
593,385,244,201,155,131,97,102,92
592,379,245,200,155,133,100,104,92
599,375,244,200,150,131,107,109,85
596,366,248,197,148,133,108,113,91
589,369,255,195,147,132,109,109,95
586,367,255,197,145,136,111,108,95
586,360,257,207,142,137,109,111,91
582,362,257,203,146,140,108,110,92
584,357,253,213,147,140,108,104,94
584,351,255,218,151,140,106,104,91
581,350,256,224,153,137,108,101,90
582,349,258,220,152,137,110,99,93
595,346,256,218,150,139,110,96,90
593,345,254,215,148,140,114,100,91
588,344,255,213,150,133,122,100,95
585,340,258,218,155,133,119,99,93
590,337,259,225,146,129,124,98,92
593,335,260,216,135,134,129,102,96
603,324,260,214,135,138,128,104,94
608,319,265,213,137,139,132,98,89
606,333,254,213,140,141,130,97,86
591,342,248,217,145,145,126,98,88
587,345,251,213,150,143,125,98,88
587,352,248,213,146,143,125,102,84
581,355,249,210,144,147,127,104,83
581,358,254,203,150,143,127,105,79
582,347,253,199,155,147,128,112,77
591,347,249,198,153,145,129,112,76
591,348,253,190,149,143,131,118,77
589,353,251,192,152,145,129,114,75
585,357,256,190,148,150,125,114,75
588,350,254,195,145,150,124,119,75
591,343,255,196,145,144,129,122,75
585,348,261,200,143,144,125,116,78
579,347,262,206,139,148,124,118,77
583,344,265,202,139,147,126,117,77
587,341,260,199,142,152,127,115,77
594,339,251,197,146,154,127,116,76
584,339,259,195,145,153,135,113,77
584,337,256,193,145,157,131,114,83
587,339,261,191,141,153,131,114,83
592,334,272,181,143,146,136,113,83
594,335,267,183,141,148,133,112,87
590,334,270,185,148,153,129,104,87
593,333,265,187,151,151,127,107,86
596,330,260,192,147,154,128,105,88
585,345,262,192,147,154,123,96,96
585,340,264,188,148,156,126,96,97
589,340,268,185,147,156,127,91,97
584,336,275,184,145,152,129,97,98
586,331,274,179,158,146,130,98,98
589,327,279,184,161,146,127,92,95
584,331,282,182,163,147,121,88,102
587,325,284,180,163,149,118,90,104
588,337,274,176,161,148,119,93,104
582,342,270,176,162,147,114,98,109
576,341,272,176,163,149,113,99,111
575,345,278,177,165,145,110,97,108
578,352,273,175,170,145,107,95,105
574,360,270,179,175,137,111,95,99
573,347,277,181,179,136,110,94,103
578,343,269,188,177,139,112,92,102
581,341,272,187,177,138,110,91,103
597,343,264,189,170,129,114,95,99
596,340,269,192,175,127,113,90,98
603,336,276,185,178,127,107,92,96
605,333,275,189,178,123,111,94,92
598,343,277,187,178,121,108,96,92
598,339,268,191,184,124,104,98,94
606,339,264,185,180,126,106,99,95
618,338,260,186,174,126,107,97,94
611,345,257,181,174,127,109,97,99
615,348,252,180,174,126,108,101,96
612,357,248,179,175,125,109,101,94
612,353,256,182,176,129,104,95,93
620,352,257,178,172,129,107,95,90
609,362,262,180,172,128,104,96,87
606,362,260,185,170,132,103,93,89
603,359,262,195,171,131,98,93,88
603,363,265,189,167,134,96,91,92
604,369,265,184,160,135,98,94,91
603,382,267,181,156,131,92,96,92
601,377,264,184,157,132,100,95,90
601,373,266,175,166,133,99,92,95
602,370,263,172,161,138,102,95,97
590,376,257,179,166,133,104,97,98
590,379,262,178,165,133,100,98,95
600,377,258,182,164,128,102,95,94
592,387,258,180,162,127,106,95,93
603,393,256,179,160,124,99,93,93
593,390,254,187,166,123,95,99,93
601,387,257,186,163,123,95,98,90
594,385,263,193,162,128,94,95,86
592,378,270,194,159,128,96,97,86
586,379,271,193,169,123,94,98,87
585,384,271,196,169,124,93,94,84
597,376,267,200,164,121,92,93,90
593,373,268,199,169,117,92,94,95
603,369,258,193,164,117,96,103,97
614,358,259,194,161,120,94,106,94
617,358,249,201,161,120,93,111,90
622,347,248,206,160,128,92,109,88
617,351,252,206,164,127,84,113,86
606,348,253,211,160,133,89,117,83
610,351,251,213,162,132,86,113,82
615,350,253,211,154,130,91,111,85
620,340,247,202,158,133,100,114,86
613,343,250,207,158,135,96,114,84
616,340,253,206,159,131,95,114,86
604,332,259,213,162,136,97,110,87
599,339,261,206,160,136,101,110,88
606,336,256,209,162,136,99,110,86
611,335,252,201,163,133,106,110,89
607,338,250,199,171,131,106,112,86
616,339,250,190,167,132,108,113,85
612,339,252,189,166,135,108,113,86
603,339,250,179,174,143,111,118,83
617,338,250,183,167,142,110,116,77
609,336,259,182,169,139,109,113,84
595,335,258,184,172,137,110,115,94
595,335,263,181,180,134,114,104,94
592,332,265,176,184,130,117,107,97
590,337,265,172,178,134,125,103,96
590,343,266,176,176,133,119,101,96
579,344,266,179,175,131,122,108,96
575,342,263,178,179,139,119,108,97
