"3","18","37","0","56","1467902303"
"130","363","2722","7","10887","1467902388"
"183","126","5382","9","1743","1467902456"
"57035","1106","107719","702","1117","1467902477"
"226","186","21330","0","2725","1467902496"
"73","258","1706","3","134","1467902652"
"174","308","8214","9","2642","1467902670"
"51","209","317","2","3797","1467902678"
"120","156","89","0","142","1467902686"
"240","178","12206","22","1483","1467902774"
"219","289","8316","5","2322","1467902820"
"119","204","2824","13","637","1467902839"
"243","122","14284","4","2398","1467902850"
"90","180","4449","3","3756","1467902915"
"23","36","7","0","0","1467903055"
"145","501","1495","6","2730","1467903093"
"156","192","2390","1","1429","1467903099"
"34","75","249","2","152","1467903181"
"1976","1646","1961","98","1414","1467903347"
"314","95","10292","2","11411","1467903356"
"1585","65","347","0","1938","1467903413"
"10306","9905","49591","1314","7973","1467903415"
"1542","299","84602","27","7654","1467903715"
"31","76","350","1","736","1467903769"
"14","28","905","31","8","1467903793"
"68","38","2367","0","283","1467903859"
"38","101","230","0","30","1467903922"
"157","898","792","1","1421","1467904074"
"32","119","32","0","18","1467904089"
"1498","2330","5034","82","2528","1467904189"
"62","110","434","1","565","1467904236"
"34","161","197","0","310","1467904290"
"160","268","5568","25","3279","1467904434"
"121","135","1085","1","651","1467904561"
"171","138","6901","2","2959","1467904568"
"25","32","167","0","83","1467904694"
"195","87","15705","12","2210","1467904703"
"1246","609","83517","18","36730","1467904737"
"97","189","764","0","799","1467904746"
"513","284","20726","1","5773","1467904805"
"346","284","10310","3","11104","1467904885"
"56","128","165","0","230","1467904936"
"333","124","11399","4","370","1467905057"
"205","340","2352","3","2915","1467905063"
"656","296","15289","1","5742","1467905072"
"138","140","21853","1","30047","1467905135"
"209","207","381","2","3596","1467905168"
"84","68","1434","6","1410","1467905381"
"212","82","2393","1","6172","1467905465"
"579","231","11802","1","5216","1467905489"
"194","178","9246","3","8901","1467905754"
"272","136","3396","0","4261","1467905767"
"858","244","967","3","2855","1467905787"
"178","175","4470","2","3394","1467905885"
"221","146","21760","4","8971","1467905956"
"7010","4535","12803","13","1258","1467906048"
"255","216","6810","10","5207","1467906087"
"199","318","23549","11","977","1467906115"
"606","601","40421","8","212","1467906178"
"1139","389","15105","0","3127","1467906191"
"4134","137","1491","44","617","1467906224"
"145","137","753","2","167","1467906321"
"232","188","2342","0","3935","1467906457"
"571","390","21311","10","2807","1467906730"
"141","301","553","1","10751","1467906783"
"58","94","701","0","6241","1467906850"
"753","572","35777","6","34780","1467906889"
"311","159","1944","9","1336","1467906896"
"1176","562","125769","70","135900","1467906965"
"44","84","494","3","445","1467907005"
"128","185","1764","1","3971","1467907061"
"109","225","749","0","569","1467907080"
"230","208","4164","0","434","1467907123"
"822","494","15437","8","4712","1467907174"
"120","156","2753","1","367","1467907214"
"323","435","48207","10","58666","1467907224"
"1123","535","113726","15","12139","1467907274"
"1481","1293","13743","14","560","1467907295"
"40","58","1589","2","75","1467907312"
"8","27","54","0","3","1467907337"
"558","355","23456","46","754","1467907446"
"199","253","4045","4","705","1467907597"
"1026","72","91","0","119","1467907673"
"465","313","5461","1","5852","1467907728"
"217","344","3147","3","1437","1467907770"
"44","73","625","1","503","1467907809"
"175","325","2327","2","436","1467907812"
"185","365","8164","4","2663","1467907848"
"98","514","48","0","1","1467907853"
"79","44","1448","2","203","1467907868"
"177","1054","13510","10","2020","1467907946"
"75","262","666","0","1195","1467907959"
"484","399","68669","31","140","1467907996"
"337","170","5568","1","6279","1467908017"
"124","237","291","1","845","1467908026"
"65","157","4956","3","540","1467908039"
"15847","13645","107894","15","19815","1467908054"
"10637","9237","2132","10","58","1467908054"
"18","17","290","0","15","1467908115"
"419","1306","2258","5","575","1467908164"
"317","246","2869","5","6390","1467908201"
"3082","186","5111","1","6997","1467908215"
"21","80","103","0","50","1467908243"
"120","122","1118","0","2634","1467908297"
"396","2049","2222","3","20393","1467908313"
"833","404","1609","53","707","1467908317"
"673","665","15467","2","173","1467908325"
"1047","415","87137","67","24644","1467908374"
"240","203","2351","0","1882","1467908378"
"124","558","343","2","601","1467908406"
"1745","624","61426","21","11486","1467908418"
"182","94","3073","0","3578","1467908420"
"733","457","18902","5","11045","1467908513"
"8","53","7","1","21","1467908544"
"887","672","51733","56","3933","1467908553"
"832","1199","12069","4","12649","1467908592"
"721","712","30184","147","27156","1467908725"
"63","22","231","21","10","1467908764"
"241","296","1926","0","7603","1467908805"
"1743","663","4185","8","5589","1467908829"
"117","235","3670","0","1451","1467908869"
"225","573","7498","2","908","1467908886"
"52","120","467","1","251","1467908911"
"1334","603","14681","52","3687","1467908911"
"224","346","24207","4","4827","1467908914"
"1414","605","30615","56","65320","1467908952"
"91","47","3579","6","455","1467908972"
"479","471","21345","6","14523","1467909009"
"41","73","410","1","440","1467909024"
"76","182","274","0","98","1467909047"
"1403","472","158372","673","46501","1467909113"
"14326","6871","104","16","322","1467909163"
"35417","72","355","64","120","1467909163"
"41860","32855","11555","18","13461","1467909163"
"22479","3172","9379","51","9","1467909163"
"13577","2765","238","21","6004","1467909163"
"26808","332","433","36","692","1467909163"
"54257","36775","133","91","13","1467909163"
"42","109","130","1","71","1467909183"
"3298","74","172346","1674","2636","1467909187"
"128","266","1311","0","774","1467909212"
"86","201","2017","1","534","1467909213"
"267","148","18188","0","10553","1467909213"
"436","616","27380","9","7225","1467909284"
"8","20","481","1","13","1467909314"
"2713","233","57333","17","19019","1467909348"
"5511","6","135468","503","17641","1467909434"
"240","210","18069","4","4611","1467909478"
"1286","1146","11531","4","13403","1467909479"
"157","111","3873","3","1887","1467909505"
"82","11","148","0","200","1467909585"
"1113","2062","25601","7","5043","1467909586"
"807","1272","1675","39","167","1467909645"
"1079","327","11439","2","4705","1467909679"
"1256","716","4889","49","3429","1467909714"
"349","1164","3865","2","8454","1467909740"
"134","108","12596","4","1682","1467909784"
"100","222","177","0","28","1467909790"
"69","283","348","8","65","1467909913"
"57","328","805","2","1534","1467909976"
"229","226","1213","0","783","1467910012"
"68","225","950","1","3544","1467910015"
"79","154","261","13","242","1467910059"
"869","651","42348","12","32779","1467910068"
"282","130","2992","0","3747","1467910130"
"245","292","27077","23","71","1467910143"
"961","339","38484","68","1910","1467910162"
"160","119","5470","3","24291","1467910284"
"120","103","1195","0","499","1467910286"
"285","367","1182","3","66","1467910316"
"118","301","42","0","34","1467910336"
"248","263","8902","2","7302","1467910349"
"337","85","47426","12","4475","1467910407"
"254","249","16795","3","463","1467910424"
"104","78","5007","10","2006","1467910434"
"964","859","30506","6","21345","1467910439"
"96","85","10371","5","16958","1467910475"
"6","43","83","0","45","1467910488"
"70","184","2462","1","2324","1467910571"
"43","70","762","0","2789","1467910588"
"756","590","24664","13","32295","1467910646"
"2150","363","2100","62","30309","1467910704"
"376","349","27548","3","24263","1467910711"
"34","44","52","0","24","1467910788"
"820","444","13239","8","771","1467910927"
"195","203","4291","2","2180","1467910928"
"1208","1750","72946","30","242","1467910929"
"887","552","5215","3","4997","1467910941"
"209","181","18661","6","1178","1467910966"
"40","90","228","0","153","1467910988"
"764","849","8246","1","4226","1467911131"
"1605","143","2633","6","1451","1467911135"
"153","307","996","3","1199","1467911143"
"284","249","3170","3","1223","1467911180"
"431","276","9039","3","1079","1467911276"
"55","53","337","0","475","1467911283"
"50","65","15","0","17","1467911289"
"2","11","8","0","2","1467911290"
"322","277","13521","3","1918","1467911291"
"113","593","1229","4","2784","1467911297"
"380","1862","34272","22","8828","1467911303"
"1389","924","29779","4","13031","1467911357"
"311","297","8511","6","21919","1467911368"
"514","78","71001","7","46748","1467911383"
"42","346","748","6","26","1467911396"
"100","84","411","0","268","1467911400"
"365","312","11450","1","1597","1467911402"
"906","83","9033","12","4736","1467911409"
"2135","685","55882","13","13445","1467911421"
"3687","149","45097","41","25665","1467911435"
"1614","444","45212","21","78666","1467911470"
"130","548","55","1","5","1467911494"
"6","96","85","0","283","1467911509"
"381","909","5746","2","2234","1467911526"
"1152","2223","23159","56","9481","1467911553"
"65","76","9602","1","4883","1467911632"
"602","453","9502","2","7080","1467911646"
"569","537","22687","42","6173","1467911684"
"254","387","12515","8","13306","1467911699"
"4","31","26","0","15","1467911728"
"60","203","1030","4","582","1467911729"
"243","253","1805","0","6645","1467911742"
"200","187","6905","0","3194","1467911813"
"413","415","10660","1","9542","1467911831"
"125","417","926","1","749","1467911842"
"165","196","2424","0","583","1467911915"
"178","2","64","5","0","1467911934"
"723","1083","5455","6","6339","1467911966"
"520","505","10592","4","7556","1467912060"
"126","231","574","0","326","1467912085"
"12","16","5","0","1","1467912095"
"739","344","18030","9","30446","1467912103"
"66","81","1075","0","769","1467912164"
"46","144","3741","1","144","1467912171"
"45","57","1315","2","9635","1467912219"
"65","65","1501","4","8290","1467912289"
"224","201","10062","12","709","1467912335"
"1245","317","2938","5","441","1467912340"
"1898","130","9876","14","2649","1467912444"
"1397","501","33541","27","10406","1467912448"
"253","239","14705","15","90","1467912497"
"62","101","1077","2","37","1467912508"
"18","129","777","0","5488","1467912550"
"268","299","2541","2","2030","1467912581"
"901","952","8978","41","10403","1467912633"
"23","83","29","0","51","1467912657"
"177","570","10832","9","47","1467912738"
"33","25","632","1","958","1467912757"
"102","103","4445","0","1988","1467912832"
"198","381","9303","5","8137","1467912844"
"615","307","7060","1","9290","1467912862"
"349","636","44675","13","29774","1467912872"
"63","168","115","1","41","1467912903"
"106","49","2161","3","1825","1467912940"
"427","160","41546","2","9575","1467913087"
"92","313","384","0","383","1467913144"
"257","248","8491","1","3821","1467913152"
"3032","2980","450","30","225","1467913191"
"2681","142","93599","40","27759","1467913195"
"127","216","248","0","245","1467913259"
"350","197","18798","12","1871","1467913273"
"59","63","43","0","23","1467913285"
"65","67","471","2","343","1467913291"
"785","499","36379","8","12945","1467913301"
"150","270","1625","1","1452","1467913306"
"418","352","28686","3","5496","1467913411"
"46","20","47","0","464","1467913427"
"175","273","3876","6","2945","1467913529"
"4841","1401","53904","22","42915","1467913564"
"2653","733","4487","5","9863","1467913567"
"480","341","1843","0","1282","1467913579"
"86","60","3342","1","1405","1467913582"
"97","263","1527","3","441","1467913583"
"26","131","112","0","291","1467913624"
"707","368","93860","10","17752","1467913653"
"107","62","840","3","1128","1467913663"
"130","206","2285","8","8705","1467913667"
"64","84","8148","5","1654","1467913698"
"22","61","426","0","101","1467913720"
"406","371","650","2","1035","1467913731"
"3177","1235","13660","119","5436","1467913785"
"2869","664","3266","53","369","1467913817"
"854","3706","44358","46","40561","1467913824"
"576","418","9448","4","8677","1467913837"
"637","579","17561","5","11207","1467913861"
"499","409","2644","12","1943","1467913873"
"214","256","2427","2","14044","1467913887"
"954","200","15805","12","4237","1467913922"
"1057","399","41802","10","10803","1467913931"
"94","192","582","0","504","1467913960"
"961","658","114896","25","22301","1467914006"
"746","740","46013","11","20869","1467914012"
"211","168","819","10","622","1467914041"
"827","521","37586","3","29890","1467914052"
"536","360","7819","0","16173","1467914053"
"592","653","166949","25","451","1467914054"
"566","524","7066","0","9456","1467914062"
"0","1","1","0","1","1467914110"
"204","145","24292","1","2848","1467914128"
"194","371","7659","1","2279","1467914225"
"571","967","10038","9","28796","1467914251"
"251","224","14347","3","2945","1467914263"
"34","46","283","0","1218","1467914280"
"298","235","12179","4","1893","1467914283"
"176","135","38","2","124","1467914298"
"11","118","67","0","48","1467914307"
"202","680","1493","3","3655","1467914328"
"78","308","1524","1","126","1467914350"
"156","122","5041","1","1879","1467914356"
"215","141","2546","4","744","1467914396"
"535","196","39155","16","30779","1467914407"
"304","344","8072","0","10434","1467914423"
"69","240","460","0","109","1467914444"
"55","102","948","0","69","1467914449"
"52","204","592","4","90","1467914470"
"358","378","22795","0","880","1467914513"
"41","29","1237","33","13","1467914552"
"185","438","1050","11","425","1467914589"
"15","35","173","1","13","1467914599"
"16","40","897","1","1462","1467914603"
"273","255","2509","1","2283","1467914693"
"203","287","1215","3","752","1467914730"
"47","162","2173","2","1558","1467914744"
"9308","759","18551","15","77","1467914750"
"965","520","38859","18","23640","1467914836"
"231","189","3947","1","8870","1467914889"
"25","35","600","0","2437","1467914894"
"14","63","42","0","46","1467914908"
"224","621","2627","5","2615","1467914956"
"775","222","16924","1","26724","1467915037"
"529","960","13916","43","2787","1467915045"
"136661","131050","23502","699","36769","1467915098"
"217","207","13543","4","2941","1467915149"
"31","67","1700","1","199","1467915177"
"108","124","2569","6","1095","1467915279"
"434","191","11546","0","2773","1467915297"
"1309","1030","70073","8","300","1467915323"
"313","231","8085","0","13665","1467915385"
"50","40","11693","0","1691","1467915387"
"3317","356","7011","1","8972","1467915476"
"131","244","151","1","62","1467915525"
"12498","480","1305","19","1026","1467915532"
"4","141","2","0","2","1467915611"
"549","481","14483","4","36223","1467915620"
"165","182","8329","0","5693","1467915626"
"73","165","1839","1","6263","1467915680"
"271","433","4340","3","7092","1467915749"
"274","244","11826","6","6244","1467915776"
"2022","374","12956","6","2172","1467915804"
"342","1924","1158","10","321","1467915816"
"118","264","4102","2","2658","1467915846"
"52","140","601","1","366","1467915859"
"270","217","4648","4","9990","1467915875"
"285","304","5453","4","6505","1467915911"
"213","364","472","0","3810","1467915927"
"126","62","1169","0","2402","1467915992"
"422","360","2312","8","7608","1467916008"
"505","969","10723","4","17599","1467916056"
"1123","2284","12203","6","9312","1467916065"
"99","251","978","0","4140","1467916148"
"15443","197","76596","76","34460","1467916151"
"20","32","1627","2","813","1467916163"
"20","32","1628","2","813","1467916206"
"526","409","11731","5","4196","1467916239"
"172","60","8243","1","7005","1467916282"
"90","298","549","5","1848","1467916283"
"509","373","1613","2","631","1467916359"
"18","26","19","0","10","1467916384"
"93","116","153","0","270","1467916408"
"125","167","6402","1","1572","1467916421"
"246","452","2903","0","2548","1467916456"
"628","422","48053","6","16337","1467916464"
"304","459","4944","4","9724","1467916504"
"36","88","463","2","201","1467916520"
"63","224","2865","1","1435","1467916570"
"130","122","2795","4","315","1467916590"
"401","701","51106","19","1027","1467916618"
"93","137","1235","0","2015","1467916645"
"814","283","126361","33","25891","1467916653"
"1563","328","79021","78","1177","1467916682"
"130","158","5344","1","385","1467916684"
"267","899","4686","2","7719","1467916746"
"60","133","831","1","459","1467916763"
"257","386","28030","8","344","1467916767"
"156","97","5824","1","23556","1467916796"
"44","179","564","0","277","1467916868"
"278","239","7797","0","6162","1467916878"
"628","649","7856","1","11846","1467916884"
"60","68","930","2","412","1467916887"
"18","47","590","3","3741","1467916897"
"30","84","120","0","44","1467916910"
"185","134","2114","0","1294","1467916928"
"226","814","6088","3","3238","1467916961"
"58","163","403","1","1933","1467916968"
"3","12","66","0","41","1467917019"
"367","241","16171","3","66131","1467917038"
"603","328","15634","6","16813","1467917049"
"162","601","1287","4","1475","1467917073"
"2070","130","13515","21","6951","1467917096"
"657","645","20355","9","1330","1467917133"
"119","116","6584","5","306","1467917184"
"129","12","2793","1","416","1467917195"
"1285","207","19405","24","20172","1467917267"
"54","196","89","0","90","1467917272"
"340","560","1048","0","769","1467917282"
"413","1370","9226","13","5358","1467917297"
"593","429","15267","2","22071","1467917309"
"175","178","1361","1","4246","1467917341"
"384","325","19438","8","9435","1467917412"
"40","99","1297","0","245","1467917416"
"315","788","7890","3","2184","1467917427"
"222","181","13371","6","10850","1467917427"
"396","527","1455","0","4241","1467917441"
"5459","1921","7220","20","1309","1467917447"
"689","987","3215","75","949","1467917448"
"59","41","1345","0","188","1467917451"
"115","148","265","0","159","1467917452"
"35","89","39","0","110","1467917457"
"77","146","1975","1","1503","1467917464"
"167","535","1445","1","2693","1467917465"
"569","1090","793","0","339","1467917493"
"434","316","41305","2","3505","1467917502"
"28","113","113","2","128","1467917577"
"219","187","2107","0","2684","1467917580"
"400","420","10228","7","6603","1467917606"
"124","126","2448","1","2114","1467917634"
"222","540","3909","6","8527","1467917673"
"82","666","2351","0","894","1467917703"
"136","143","20043","0","2793","1467917703"
"287","498","1898","2","334","1467917712"
"220","620","1955","0","2034","1467917751"
"20","23","29","0","14","1467917766"
"113","601","5848","6","2935","1467917786"
"1741","667","188123","33","5497","1467917792"
"93","174","2597","2","2026","1467917826"
"214","548","3024","2","1289","1467917841"
"219","884","4581","3","6904","1467917861"
"271","217","4173","1","1223","1467917865"
"349","125","17","2","1483","1467917887"
"77","132","2065","11","1009","1467917918"
"1892","843","74767","24","16836","1467917944"
"485","395","7497","1","6683","1467918032"
"1","8","1","0","0","1467918066"
"324","363","8472","3","1806","1467918110"
"207","83","2623","7","98","1467918225"
"1280","559","24358","19","3086","1467918247"
"409","365","40091","3","7371","1467918267"
"34","29","1491","3","41","1467918272"
"857","3708","44425","48","40628","1467918319"
"42","117","22","0","40","1467918333"
"6","5","16","0","28","1467918404"
"75","239","323","0","287","1467918440"
"22","46","413","1","72","1467918477"
"320","337","19704","11","1248","1467918484"
"499","597","44054","25","43664","1467918501"
"448","303","47097","9","1068","1467918507"
"220","245","15637","4","1769","1467918674"
"1203","380","4491","54","498","1467918703"
"43","43","604","2","87","1467918737"
"69","109","1691","4","1890","1467918802"
"176","543","11174","11","10130","1467918813"
"271","409","67","0","104","1467918863"
"2312","2036","41490","7","4805","1467918917"
"62","50","1075","0","1066","1467918925"
"541","541","13199","12","5403","1467918947"
"89","258","4263","5","8958","1467918983"
"366","223","6708","12","19556","1467918986"
"292","787","5629","3","1305","1467918990"
"239","187","18982","2","5323","1467918997"
"82","29","701","6","12","1467919010"
"6585","1188","81409","102","833","1467919022"
"95","96","6353","1","248","1467919035"
"518","115","3082","5","2555","1467919070"
"927","783","7826","5","11943","1467919075"
"241","611","3965","4","433","1467919087"
"13465","1658","14210","84","7663","1467919089"
"536","13","1225","4","532","1467919136"
"0","6","2","0","0","1467919146"
"36","129","159","0","661","1467919147"
"260","448","9286","2","3194","1467919257"
"222","266","22365","3","8799","1467919271"
"186","123","19210","1","10363","1467919291"
"76","335","458","2","314","1467919304"
"199","1","17193","184","0","1467919351"
"230","255","33237","3","4862","1467919351"
"123","273","1070","4","312","1467919371"
"690","764","23200","6","9568","1467919384"
"979","1664","14902","6","63970","1467919387"
"1809","2365","53005","19","22009","1467919387"
"23","0","6","0","1","1467919448"
"1586","4030","9157","6","6414","1467919452"
"1186","622","16595","0","8606","1467919505"
"332","581","7615","14","239","1467919561"
"60","480","585","15","1136","1467919563"
"74","201","578","0","13","1467919663"
"258","679","2980","4","3294","1467919690"
"3007","1017","2363","188","942","1467919697"
"16","32","69","0","61","1467919705"
"1499","1948","7091","4","4405","1467919713"
"4078","3415","175237","31","65230","1467919719"
"279","155","18276","16","9275","1467919733"
"594","469","9371","7","8720","1467919747"
"304","128","4760","1","9840","1467919779"
"227","884","17033","8","13424","1467919780"
"417","312","60245","24","10229","1467919791"
"993","137","37309","6","2699","1467919828"
"148","276","2698","12","2075","1467919831"
"93","107","1057","2","413","1467919844"
"991","819","24569","23","14247","1467919879"
"91","115","1167","1","797","1467919880"
"868","1302","3293","27","696","1467919886"
"122","275","442","0","254","1467919894"
"303","983","7836","2","811","1467919918"
"247","579","1008","0","458","1467919934"
"14","22","119","1","55","1467919962"
"155","194","14480","5","5386","1467919986"
"30","62","989","0","37","1467920024"
"66","125","450","2","404","1467920153"
"16","6","17","1","14","1467920183"
"204","472","313","5","60","1467920185"
"11","53","565","0","7092","1467920189"
"409","438","15692","3","7664","1467920227"
"517","499","10646","1","5867","1467920227"
"42","231","765","0","7","1467920233"
"183","499","310","1","577","1467920276"
"69","149","135","0","522","1467920317"
"633","417","42864","38","28981","1467920334"
"634","978","43894","21","2157","1467920341"
"154","335","1087","0","713","1467920347"
"280","315","3097","0","5054","1467920362"
"275","57","796","9","581","1467920362"
"184","337","19309","2","2294","1467920397"
"1078","2326","52946","39","50543","1467920448"
"113","258","1418","0","674","1467920488"
"180","170","3341","0","121","1467920500"
"26","27","378","0","305","1467920529"
"88","174","12921","3","3210","1467920530"
"638","580","17587","5","11208","1467920554"
"221","221","6768","4","10992","1467920556"
"164","224","9414","0","3765","1467920569"
"54","101","85","1","91","1467920604"
"66","60","3954","1","303","1467920625"
"505","367","87631","11","43868","1467920664"
"454","453","12495","17","2003","1467920673"
"299","604","11143","19","10136","1467920683"
"1053","1149","13209","11","117","1467920784"
"37","103","8914","1","39707","1467920800"
"210","639","87","5","63","1467920805"
"366","553","5385","0","2417","1467920843"
"368","198","19618","1","5021","1467920879"
"10491","1508","100617","222","22833","1467920911"
"160","384","4898","12","7137","1467920946"
"209","528","354","6","454","1467920955"
"331","328","3385","0","2116","1467920960"
"287","603","8421","1","2075","1467920990"
"120","327","785","1","122","1467921014"
"42","51","239","1","653","1467921015"
"1639","1131","96522","28","7330","1467921037"
"14789","5310","95521","25","9720","1467921053"
"280657","3862","120299","2767","5587","1467921054"
"255","171","35943","3","3859","1467921058"
"282","257","7730","7","8646","1467921125"
"115","266","2879","2","941","1467921180"
"160","261","5045","0","73","1467921187"
"166","129","6346","3","355","1467921191"
"1129","653","99394","37","3777","1467921218"
"118","116","13549","3","4166","1467921229"
"33","130","132","2","33","1467921236"
"1089","419","59083","5","10771","1467921247"
"71","119","2415","0","313","1467921288"
"298","293","9306","6","1602","1467921298"
"21","54","231","1","1","1467921305"
"315","266","1154","19","1018","1467921307"
"7","18","57","0","28","1467921323"
"3238","551","101857","15","80257","1467921334"
"54","39","131","0","481","1467921345"
"130","340","2463","0","252","1467921362"
"2","18","1","0","2","1467921376"
"77","229","6762","3","18876","1467921428"
"181","268","1814","10","142","1467921460"
"158","297","4269","1","4187","1467921479"
"485","601","22437","2","4213","1467921484"
"122","54","3819","4","873","1467921508"
"382","416","5492","1","1888","1467921528"
"109","160","797","1","226","1467921529"
"1070","614","2525","15","1550","1467921536"
"358","140","4902","0","1859","1467921542"
"77","145","2549","2","3796","1467921557"
"150","66","2115","0","40","1467921561"
"1384","217","34638","6","21190","1467921572"
"50","103","723","0","866","1467921604"
"261","522","10621","0","27618","1467921632"
"113","131","1198","0","1105","1467921675"
"174","269","4910","5","376","1467921711"
"27","17","34","0","33","1467921712"
"140","404","1492","0","1308","1467921741"
"322","163","41575","12","14191","1467921742"
"41","175","863","6","1349","1467921748"
"1569","643","3509","8","15999","1467921755"
"9","9","6","0","1","1467921790"
"1579","867","111434","20","24568","1467921832"
"223","188","14162","1","18790","1467921837"
"593","355","66409","10","12200","1467921842"
"275","492","2507","5","177","1467921842"
"123","133","870","1","530","1467921854"
"73","199","561","0","1018","1467921862"
"62","195","910","2","3178","1467921959"
"532","216","20808","2","8849","1467921987"
"62","41","84","0","537","1467922003"
"27301","169","6584","135","868","1467922013"
"2301","999","32377","16","14171","1467922035"
"199","225","3615","1","4414","1467922048"
"902","2165","4753","3","3746","1467922061"
"258","93","41844","8","64256","1467922074"
"742","554","32390","1","31158","1467922084"
"1206","589","30413","7","25068","1467922104"
"131","227","60","0","93","1467922112"
"611","3367","5213","10","6676","1467922141"
"1032","780","66788","30","95661","1467922197"
"249","665","2444","6","448","1467922235"
"316","1484","1618","7","35","1467922334"
"13","23","250","0","577","1467922353"
"37","140","349","1","18","1467922386"
"56","64","490","1","482","1467922413"
"21","58","3189","2","96","1467922448"
"185","411","6580","5","1468","1467922449"
"1503","1656","3768","0","269","1467922467"
"661","183","66890","10","5538","1467922482"
"27584","49","7436","64","15493","1467922484"
"753","720","29599","4","401","1467922502"
"349","365","6192","1","2717","1467922503"
"333","522","26407","33","5686","1467922504"
"40","191","119","4","69","1467922517"
"351","168","6082","3","2514","1467922559"
"18","50","26","1","10","1467922560"
"197","1094","1386","3","432","1467922580"
"503","726","793","1","163","1467922620"
"242","1034","1924","2","622","1467922692"
"500","520","35530","0","5796","1467922773"
"1","4","15","0","3","1467922819"
"51","184","369","1","2176","1467922873"
"1580","2711","25780","27","16009","1467922877"
"867","1037","4613","14","5112","1467922893"
"490","199","1986","17","1489","1467922898"
"137","171","885","3","1285","1467922931"
"94","47","633","17","5","1467923009"
"330","300","9715","0","5050","1467923028"
"738","441","1554","3","1855","1467923037"
"138","122","1337","1","1728","1467923056"
"214","120","12934","14","14220","1467923096"
"1220","3116","10859","51","23534","1467923098"
"1695","347","5028","83","16","1467923112"
"1865","422","37062","8","16300","1467923124"
"137","237","3766","1","1713","1467923124"
"143","356","11454","14","117","1467923138"
"219","271","15968","33","8921","1467923151"
"332","258","13420","1","13410","1467923152"
"292","492","168","9","555","1467923214"
"426","335","18829","2","15744","1467923221"
"535","595","14211","5","5700","1467923250"
"8016","997","12351","72","6821","1467923276"
"370","518","1640","3","5894","1467923324"
"195","291","13965","9","276","1467923338"
"156","201","11464","1","2126","1467923348"
"489","451","6478","0","6232","1467923372"
"369","301","6905","1","10724","1467923386"
"579","155","31858","13","32096","1467923391"
"321","779","992","0","1388","1467923459"
"4424","661","14209","32","30408","1467923463"
"1420","941","121370","6","25968","1467923490"
"207","375","7524","2","3691","1467923495"
"651","554","4170","1","12467","1467923531"
"431","411","1367","0","2039","1467923580"
"399","2042","333","2","38","1467923607"
"418","347","6522","1","13077","1467923619"
"654","1001","10841","4","13102","1467923638"
"175","147","1885","0","911","1467923648"
"284","164","22310","2","4254","1467923688"
"320","299","17440","16","40449","1467923715"
"150","180","1639","4","332","1467923732"
"583","607","3395","100","2250","1467923733"
"212","86","11620","5","1057","1467923756"
"633","1605","28809","13","5052","1467923765"
"55","72","63","0","32","1467923831"
"344","302","3942","3","3046","1467923822"
