536,424,268,210,146,134,102,99,81
532,426,273,208,152,128,101,99,81
538,423,268,207,151,137,102,99,75
536,424,276,209,150,131,96,101,77
535,424,274,207,153,131,96,100,80
535,416,277,211,151,130,99,102,79
536,407,275,207,156,128,105,109,77
530,403,280,208,158,127,104,113,77
530,397,283,198,165,125,107,112,83
535,393,288,196,164,124,106,111,83
548,389,283,193,160,128,103,113,83
543,404,281,197,152,129,106,108,80
541,410,282,190,149,135,103,109,81
547,413,285,189,152,131,101,106,76
539,417,293,196,143,129,100,103,80
529,421,292,191,149,134,99,106,79
528,417,291,194,154,135,98,104,79
530,409,292,196,156,137,97,101,82
536,400,293,198,156,132,96,106,83
535,395,293,201,159,126,102,104,85
522,390,290,206,165,132,106,106,83
530,396,289,203,159,131,105,104,83
529,399,296,202,163,122,106,101,82
528,399,294,204,163,123,110,99,80
522,394,295,207,168,119,115,99,81
519,395,291,208,175,117,114,97,84
525,398,292,204,175,117,111,90,88
527,402,291,209,176,112,108,86,89
528,406,287,216,171,113,107,85,87
526,403,286,224,170,113,110,83,85
521,413,285,223,172,109,110,84,83
509,404,287,226,176,106,112,91,89
511,406,289,228,173,104,115,89,85
505,405,289,231,170,106,115,89,90
514,408,283,224,171,108,116,89,87
517,412,274,228,167,108,117,89,88
527,416,270,224,165,105,116,89,88
525,418,264,225,162,107,119,95,85
520,417,267,222,162,115,120,92,85
527,416,268,219,164,111,114,94,87
536,416,264,219,165,110,110,92,88
530,414,260,225,166,109,112,93,91
532,410,263,230,163,110,111,94,87
532,413,267,228,157,111,108,95,89
545,419,264,224,148,115,105,94,86
543,429,263,220,141,118,107,96,83
537,435,263,224,140,120,106,93,82
542,429,256,219,143,126,107,94,84
549,428,253,212,146,129,108,92,83
550,432,255,208,145,129,101,98,82
548,423,253,213,149,131,104,98,81
563,423,249,209,155,131,99,93,78
558,418,249,214,157,133,100,93,78
566,412,254,214,152,133,99,93,77
566,411,250,215,152,131,103,94,78
575,409,252,212,150,125,103,93,81
567,400,257,210,149,136,105,94,82
573,400,259,210,145,135,103,90,85
581,401,253,212,148,128,105,87,85
569,399,257,214,152,133,111,85,80
571,403,260,208,147,131,112,87,81
575,401,250,206,148,137,112,91,80
565,404,242,203,149,142,111,96,88
560,392,236,206,162,146,115,97,86
549,385,245,212,170,145,114,94,86
552,383,247,214,173,146,106,88,91
554,378,247,212,172,148,106,91,92
563,382,250,207,161,149,107,92,89
554,384,263,210,155,146,109,93,86
550,378,264,213,157,150,115,87,86
557,376,265,210,157,146,114,84,91
555,377,266,207,156,146,114,90,89
556,374,265,209,157,140,114,95,90
552,377,265,208,160,139,115,94,90
549,369,275,209,164,138,112,92,92
550,369,272,211,163,140,114,89,92
554,372,270,215,164,133,114,85,93
543,372,277,217,166,132,116,86,91
544,371,281,218,163,130,115,86,92
544,378,279,215,161,133,111,87,92
536,373,282,215,164,133,114,87,96
528,378,286,216,165,131,114,86,96
539,378,290,221,161,126,115,80,90
533,393,292,214,153,124,116,80,95
533,401,287,211,146,132,113,82,95
540,395,283,216,148,127,115,84,92
534,394,284,212,148,124,121,86,97
527,391,286,216,150,127,119,86,98
520,394,272,219,157,128,120,90,100
526,394,269,217,161,124,116,94,99
522,397,276,219,153,124,116,94,99
529,393,274,218,152,124,116,94,100
530,393,265,215,153,130,115,95,104
527,393,260,213,153,134,118,100,102
528,399,256,213,151,136,117,97,103
525,394,259,217,153,140,115,96,101
528,395,261,212,158,132,112,101,101
532,398,259,213,157,128,108,103,102
522,400,255,212,162,134,105,106,104
522,399,256,211,163,129,110,108,102
526,398,253,212,161,133,109,109,99
526,404,251,211,162,131,110,106,99
524,409,251,205,163,131,109,108,100
538,405,252,209,163,128,105,108,92
547,395,256,205,169,122,103,112,91
539,400,256,198,170,124,109,113,91
544,401,254,199,176,125,104,110,87
548,402,250,196,177,121,105,113,88
555,398,257,194,171,124,96,114,91
553,401,262,194,167,123,96,112,92
552,398,259,193,174,125,96,110,93
539,402,261,202,172,128,98,104,94
536,405,267,203,173,128,95,100,93
545,405,266,207,172,123,95,97,90
547,405,263,210,170,122,91,101,91
540,409,273,211,169,117,90,103,88
544,399,275,210,166,123,91,102,90
543,400,270,210,169,125,92,100,91
551,402,267,210,166,123,95,98,88
560,397,267,211,162,126,90,95,92
566,397,267,218,157,124,88,93,90
572,392,271,214,155,123,86,96,91
572,383,271,218,152,124,87,101,92
568,382,267,220,152,133,86,99,93
568,388,260,218,149,135,92,97,93
561,393,262,222,146,136,90,94,96
570,388,265,226,139,136,89,93,94
562,388,276,235,138,131,87,91,92
563,390,274,234,141,127,95,88,88
561,394,265,234,142,128,98,88,90
563,398,262,233,136,130,95,94,89
579,387,263,231,135,126,93,93,93
578,386,268,229,133,126,96,91,93
570,382,277,219,133,130,94,94,101
568,381,271,221,139,132,96,95,97
573,377,264,218,142,134,98,93,101
569,385,260,215,148,135,98,96,94
575,373,263,213,152,137,96,96,95
573,368,269,216,152,133,98,97,94
573,373,272,216,149,134,98,95,90
577,366,272,209,155,131,95,102,93
581,355,272,213,165,128,96,99,91
589,347,276,208,167,126,97,98,92
599,349,277,207,164,117,97,97,93
588,354,277,209,165,112,98,96,101
599,347,281,204,167,109,98,99,96
601,346,279,200,170,106,100,101,97
606,340,270,202,174,109,99,99,101
614,330,264,205,173,110,97,95,112
616,328,265,206,173,108,95,96,113
615,319,268,206,181,105,99,93,114
606,322,260,211,184,110,102,95,110
605,321,252,215,196,111,98,97,105
622,320,242,220,196,106,99,92,103
634,320,241,215,195,99,95,94,107
645,327,232,215,193,98,93,94,103
650,335,234,222,189,90,91,86,103
646,336,235,222,190,91,93,87,100
657,341,227,222,193,89,88,86,97
663,335,223,224,198,85,90,85,97
652,340,222,228,199,90,98,79,92
649,345,219,227,193,93,96,83,95
650,350,218,228,190,98,96,77,93
640,355,210,226,203,97,99,76,94
656,347,206,232,203,100,96,74,86
660,342,199,234,203,107,95,72,88
658,352,193,238,198,113,90,72,86
664,357,188,225,205,111,95,71,84
653,379,192,221,204,111,95,71,74
656,379,195,213,201,116,98,71,71
651,389,191,211,210,115,99,69,65
649,390,201,211,210,112,96,68,63
659,390,197,205,204,108,103,67,67
649,388,199,204,214,110,103,68,65
638,388,200,210,217,112,108,64,63
635,380,206,208,220,110,110,68,63
627,370,203,208,221,116,116,68,71
628,371,196,210,221,117,117,69,71
610,363,202,204,224,124,119,70,84
608,368,199,199,227,123,119,70,87
605,375,192,190,236,129,113,69,91
596,376,197,185,237,143,114,62,90
590,381,186,188,241,151,112,62,89
598,378,186,183,234,162,109,65,85
581,380,192,182,235,169,109,64,88
573,386,190,178,244,166,108,69,86
559,380,194,172,264,163,114,66,88
550,372,195,171,267,165,115,69,96
544,355,197,170,276,165,111,74,108
539,351,187,174,287,160,109,75,118
543,339,177,174,285,160,106,78,138
544,331,171,163,300,160,106,81,144
540,330,174,161,300,161,102,87,145
533,326,170,166,309,165,98,88,145
