630,334,275,164,173,118,121,92,93
629,343,274,158,174,115,119,95,93
622,346,271,158,178,116,117,98,94
616,343,284,163,173,116,111,98,96
619,346,280,168,162,117,109,103,96
612,348,282,167,164,117,111,104,95
608,343,287,166,155,121,112,108,100
603,346,287,163,155,120,113,113,100
600,355,287,161,160,121,108,108,100
597,354,291,165,159,122,101,106,105
596,360,278,173,159,123,103,103,105
591,365,279,176,162,120,99,101,107
588,364,277,181,165,123,99,103,100
589,363,269,180,170,131,99,101,98
582,370,280,180,162,132,96,102,96
579,377,280,183,161,131,98,99,92
577,369,281,190,152,137,99,101,94
571,366,281,191,152,139,100,102,98
564,357,287,199,148,141,104,102,98
572,367,277,201,141,140,103,103,96
582,368,281,185,146,138,100,105,95
591,362,277,187,150,138,95,105,95
599,357,274,194,147,140,90,100,99
602,360,261,198,152,140,91,99,97
600,369,259,194,158,136,93,95,96
612,362,262,194,154,137,88,93,98
604,371,259,198,162,133,90,91,92
594,366,256,207,167,137,91,92,90
584,361,257,209,171,137,96,93,92
589,366,253,209,172,130,99,97,85
588,366,256,207,172,129,97,98,87
584,369,250,211,170,127,101,104,84
582,373,246,210,164,128,101,105,91
585,374,247,214,162,120,99,106,93
598,364,237,217,166,123,94,106,95
595,363,232,219,172,124,94,106,95
597,365,225,214,176,120,97,110,96
598,369,226,219,175,116,97,110,90
604,372,228,205,173,122,93,112,91
599,363,235,206,170,124,99,113,91
593,358,231,212,171,128,103,109,95
587,360,238,215,165,130,105,105,95
579,361,247,206,163,131,109,110,94
582,362,252,202,160,131,106,112,93
589,353,250,206,162,135,102,111,92
590,351,243,206,165,137,103,115,90
585,345,245,204,164,137,109,118,93
600,348,238,196,162,137,109,116,94
599,360,237,196,156,136,104,117,95
596,360,241,194,152,135,102,116,104
596,360,243,197,153,131,103,117,100
604,352,253,195,153,130,100,111,102
609,347,258,195,154,132,96,109,100
604,342,263,191,155,140,99,109,97
605,343,268,184,154,141,103,106,96
609,341,269,183,150,142,102,109,95
616,345,269,178,146,141,102,107,96
616,347,265,174,147,145,100,108,98
617,341,260,176,157,142,102,104,101
616,344,255,177,160,140,104,102,102
611,350,255,176,154,144,104,107,99
611,342,257,173,156,144,107,109,101
615,348,250,174,155,145,104,108,101
609,349,247,173,163,145,105,108,101
603,358,250,170,162,142,105,108,102
595,368,259,167,161,139,107,104,100
610,367,262,164,159,139,97,106,96
600,371,262,173,157,133,100,108,96
613,361,250,171,165,135,103,107,95
616,361,250,176,165,140,101,103,88
623,358,247,177,161,141,102,102,89
612,367,240,179,162,147,105,103,85
622,361,238,177,163,147,108,103,81
632,360,232,178,167,140,108,101,82
623,360,234,180,171,133,113,105,81
630,365,238,179,165,129,111,102,81
626,358,238,190,169,133,108,100,78
630,358,240,189,168,130,112,96,77
624,365,239,192,166,129,111,102,72
631,363,243,190,167,128,103,104,71
625,361,247,198,165,128,102,103,71
629,362,236,201,170,131,99,100,72
626,359,242,204,170,130,100,100,69
631,360,239,208,168,126,103,95,70
