"3032","3066","95699","524","54994","1469972425"
"379","110","8289","16","24986","1469972798"
"314","496","799","2","382","1469972897"
"1909","1871","7813","67","2389","1469973091"
"266","322","5425","0","2166","1469973603"
"23","46","163","2","50","1469973759"
"1163","2255","4093","12","1124","1469973923"
"3162","3606","28362","57","8828","1469974010"
"2438","1829","78209","315","65643","1469974068"
"88","143","262","0","650","1469974465"
"329","375","4295","14","7466","1469974721"
"2167","2174","98905","158","10697","1469974769"
"83","111","610","0","555","1469974843"
"630","99","41985","95","1325","1469974858"
"132","37","2242","6","15341","1469975105"
"2917","3674","43827","222","67","1469975231"
"5020","5514","20410","322","19518","1469975237"
"13315","12403","127920","223","154286","1469975384"
"42","895","3199","35","2856","1469975430"
"568","641","9865","37","301","1469975604"
"768","654","1513","6","1284","1469975655"
"4188","4104","64912","414","23644","1469975845"
"377","151","5749","26","11612","1469976108"
"320","111","3869","87","3482","1469976144"
"1227","827","37391","134","3597","1469976319"
"990","914","4992","20","2928","1469976360"
"2789","4480","22248","62","64","1469976496"
"98","174","2618","2","240","1469976626"
"498","106","47396","109","70034","1469976974"
"62","12","2309","9","2655","1469977047"
"251","174","4117","32","4533","1469977078"
"30","40","556","2","377","1469977174"
"5","63","8","0","3","1469977277"
"734","555","5315","65","7927","1469977612"
"688","1790","1327","9","5520","1469978095"
"113","223","2344","4","3371","1469978146"
"49","229","3126","8","2423","1469978519"
"2225","2721","17158","123","5063","1469978722"
"37","211","1640","1","1432","1469978970"
"5130","4725","46463","137","19535","1469979003"
"1341","900","42921","126","21355","1469979066"
"759","352","59818","30","24075","1469979164"
"1124","2126","22699","21","3072","1469979527"
"4557","5000","240580","88","1240","1469979751"
"1247","167","11244","16","5137","1469979858"
"202","253","1890","15","2849","1469980105"
"1777","2108","57278","112","2182","1469980203"
"171","107","14930","26","13136","1469980333"
"114","261","1063","2","1251","1469980368"
"75","278","4318","7","974","1469980905"
"297","500","3641","21","903","1469981195"
"188","261","1270","8","1456","1469981494"
"4150","4103","16258","51","2612","1469981886"
"101","130","998","10","969","1469981899"
"67","138","2832","8","668","1469982196"
"797","2227","4373","11","5586","1469982408"
"599","407","18979","22","2299","1469982723"
"179","519","1257","3","1632","1469982982"
"10280","11214","203069","415","43513","1469983032"
"1241","971","78091","40","1240","1469983073"
"11","47","310","1","83","1469983081"
"60","60","8333","25","153","1469983225"
"47","13","1143","7","47","1469983445"
"122","184","3379","11","1071","1469983492"
"7037","7152","66422","238","26837","1469983652"
"47","82","1109","5","3950","1469983838"
"5653","5950","228083","645","2811","1469983957"
"81","323","6708","12","10629","1469983958"
"5653","5950","228085","645","2811","1469984003"
"35","114","873","3","868","1469984078"
"1958","1886","39558","117","29151","1469984079"
"52","90","1226","1","72","1469984107"
"1419","2114","14490","36","199","1469984325"
"79","170","1286","3","3810","1469984462"
"62","124","1559","2","2282","1469984462"
"5654","5950","228104","645","2811","1469984506"
"5654","5950","228105","645","2811","1469984520"
"99","384","1098","6","829","1469984537"
"128","369","2405","2","1968","1469985203"
"7722","7754","95458","277","552","1469985253"
"1283","1239","28334","27","8014","1469985304"
"5","19","85","1","73","1469985816"
"1065","627","40213","74","20064","1469986219"
"4659","99","128900","198","130976","1469986259"
"2268","4609","29960","49","15574","1469986529"
"404","681","7037","22","5610","1469986608"
"890","2322","44037","18","4309","1469986625"
"24","95","249","0","64","1469987138"
"1050","1325","31017","71","23644","1469987315"
"186","325","416","10","11","1469987589"
"6","11","1440","2","15","1469987599"
"81","238","4668","15","2253","1469987749"
"673","1458","341","2","980","1469987929"
"1620","2203","26483","273","8478","1469987935"
"277","634","4028","25","6530","1469987941"
"429","1421","19352","27","8944","1469987942"
"737","852","904","8","6991","1469988364"
"108","335","27342","58","4574","1469988573"
"1380","1661","37439","115","706","1469988933"
"658","76","16461","69","11","1469989198"
"758","2519","14267","110","40","1469989245"
"1188","1045","16928","109","1333","1469989676"
"998","1219","5045","7","4690","1469989785"
"212","381","9250","13","9113","1469989831"
"3311","3550","67036","159","1006","1469989881"
"232","536","848","5","1615","1469990124"
"5658","5953","228147","647","2811","1469990351"
"11","47","313","1","83","1469990449"
"7053","7523","43805","183","8938","1469990486"
"310","336","11342","14","5821","1469990714"
"212","88","12395","8","780","1469990762"
"916","543","24794","27","56855","1469990959"
"1464","2440","17219","49","18450","1469990991"
"180","234","725","1","1310","1469991064"
"18015","109","32878","167","20555","1469991304"
"37543","24389","92039","275","58915","1469991765"
"570","760","12312","20","8915","1469991974"
"135","632","1489","4","7785","1469992298"
"2100","1994","19015","72","30957","1469992383"
"32","150","17","0","122","1469992489"
"2639","3939","58445","114","1984","1469993428"
"3554","3874","99174","104","986","1469993440"
"1607","1588","13523","67","28678","1469993604"
"107","209","1456","2","5904","1469994123"
"2162","2168","24279","54","24513","1469994566"
"3","16","18","0","1","1469994690"
"730","283","25304","126","85","1469995364"
"1331","1811","16509","39","2326","1469995529"
"5467","2327","32832","305","1407","1469995782"
"663","1667","20226","30","6766","1469995881"
"193","236","2433","12","449","1469996081"
"283","1124","4613","14","3001","1469996151"
"1053","1236","27195","99","4089","1469996276"
"59","326","1180","4","1820","1469996435"
"1907","2072","22202","8","19123","1469996505"
"1514","407","13947","3","94165","1469997164"
"809","1300","61600","142","4174","1469997300"
"4582","4544","67020","176","4517","1469997355"
"54","42","527","2","632","1469997836"
"552","717","6940","25","3339","1469998189"
"5005","5028","67414","174","17016","1469998222"
"1826","2134","103631","269","101577","1469998846"
"289","205","8057","67","7534","1469999159"
"81","149","1275","4","1087","1469999467"
"203","234","6744","4","626","1469999503"
"5757","5307","57329","20","27971","1469999620"
"13304","11609","78941","239","59825","1470000158"
"52","36","1871","17","1091","1470000179"
"1294","2306","24394","91","20429","1470000694"
"9","37","548","0","849","1470001014"
"451","535","6948","37","14","1470001145"
"23","23","286","0","4","1470001159"
"96","125","2278","25","3836","1470001235"
