623,356,253,193,146,110,113,123,83
621,357,245,194,145,111,113,125,89
620,362,238,193,147,111,115,124,90
630,358,239,194,145,107,119,118,90
642,355,235,188,146,101,122,119,92
627,358,233,195,150,99,123,119,96
636,358,244,190,146,95,125,117,89
630,355,256,183,147,101,126,116,86
632,351,266,178,152,101,124,111,85
625,355,267,182,153,97,123,114,84
624,348,275,179,153,98,121,121,81
623,348,274,180,150,98,126,123,78
607,350,278,181,150,100,131,122,81
610,351,274,180,151,98,131,127,78
619,359,271,177,146,100,128,124,76
615,363,268,173,149,105,127,127,73
613,351,272,176,145,116,128,125,74
614,357,267,175,150,119,125,121,72
625,354,261,174,153,121,127,114,71
639,347,260,174,157,120,122,111,70
627,356,261,178,159,125,112,108,74
629,357,263,177,157,127,116,107,67
623,357,263,180,161,129,116,107,64
606,366,260,176,163,138,115,112,64
604,362,256,181,170,141,112,106,68
609,360,258,173,169,142,113,106,70
599,356,257,170,177,154,116,103,68
601,358,246,177,180,154,114,99,71
601,356,238,179,175,157,118,101,75
591,351,239,181,172,162,123,102,79
588,359,235,175,174,165,130,97,77
592,355,236,174,180,160,128,97,78
602,346,228,179,181,164,124,99,77
594,349,231,177,182,168,125,96,78
581,352,235,178,189,168,127,94,76
590,346,236,175,188,172,128,91,74
584,359,234,172,188,168,131,89,75
583,354,236,170,187,169,134,91,76
575,357,239,171,186,166,136,90,80
570,355,244,170,182,166,136,93,84
580,355,245,171,180,160,138,89,82
589,346,245,173,182,157,139,86,83
594,343,243,175,177,158,136,88,86
591,348,246,179,175,153,134,86,88
585,361,254,180,168,148,134,87,83
584,357,256,191,166,148,132,87,79
584,357,253,197,161,145,127,89,87
582,354,258,194,163,145,129,89,86
581,357,259,197,160,143,128,91,84
591,365,251,198,158,139,128,86,84
591,364,248,203,159,138,121,88,88
589,357,254,210,156,139,121,87,87
591,369,257,199,150,137,120,87,90
594,363,260,203,146,137,116,89,92
601,356,262,206,146,133,110,88,98
598,355,267,209,144,126,109,92,100
