555,395,221,235,166,133,98,111,86
548,395,226,237,168,134,95,112,85
545,404,223,238,170,129,93,113,85
541,399,226,235,176,131,94,114,84
550,399,218,234,176,128,101,112,82
556,403,216,234,173,128,98,112,80
553,410,221,228,174,126,100,112,76
560,411,216,225,177,127,95,112,77
552,412,212,234,178,122,92,122,76
557,402,215,230,179,122,94,125,76
556,394,217,229,186,122,97,121,78
551,394,227,228,185,125,102,113,75
545,398,232,227,181,123,103,114,77
530,400,232,231,181,119,105,120,82
524,397,232,236,183,120,102,122,84
526,403,237,231,181,119,100,122,81
535,401,236,233,184,113,101,116,81
531,396,239,241,186,115,103,107,82
538,382,247,234,190,124,100,104,81
549,382,248,238,183,121,99,100,80
553,370,246,238,178,119,110,104,82
558,368,243,234,187,108,114,104,84
551,362,251,239,186,109,116,101,85
553,360,259,239,185,107,115,100,82
562,360,258,231,189,111,106,102,81
558,353,262,230,192,116,107,100,82
565,354,260,225,190,121,106,97,82
558,342,272,225,187,125,107,98,86
561,342,273,221,186,130,110,91,86
556,343,269,229,185,129,111,91,87
557,343,267,237,177,126,109,96,88
558,336,265,239,176,125,108,102,91
565,332,267,232,180,124,107,104,89
575,338,269,226,178,126,103,98,87
586,330,267,224,175,126,105,100,87
587,333,260,224,176,127,106,100,87
584,332,257,229,176,132,102,100,88
590,335,264,218,177,128,99,101,88
580,352,254,225,177,122,101,102,87
576,359,248,228,175,126,104,99,85
586,370,244,229,178,119,91,96,87
584,364,246,236,177,123,92,95,83
581,369,239,232,176,125,89,99,90
592,372,231,232,173,125,85,100,90
573,368,235,236,167,126,91,107,97
573,365,232,242,165,122,94,112,95
572,362,227,254,162,119,102,110,92
584,371,217,251,156,120,102,110,89
596,367,218,246,155,122,101,107,88
596,370,225,235,155,127,99,109,84
591,380,224,230,155,138,100,104,78
598,382,216,227,162,138,97,98,82
590,392,213,234,154,136,102,95,84
583,391,212,241,153,137,104,97,82
583,401,213,235,150,139,105,93,81
589,393,219,232,144,138,104,97,84
588,395,221,228,145,135,107,98,83
572,400,219,233,148,138,106,101,83
570,404,220,227,143,142,110,98,86
576,396,229,226,140,143,105,100,85
571,384,235,232,136,151,105,100,86
569,398,237,224,131,151,104,96,90
585,398,236,221,131,154,106,88,81
582,396,238,219,139,152,106,85,83
591,400,239,216,143,152,98,83,78
593,406,238,212,152,150,92,78,79
594,404,244,202,156,154,81,85,80
595,402,248,197,156,152,84,86,80
597,406,244,199,153,149,88,86,78
591,409,241,200,154,145,91,85,84
607,397,245,195,156,137,90,88,85
604,399,255,196,149,139,90,88,80
608,385,259,193,153,143,94,90,75
614,385,262,185,155,139,94,92,74
608,383,259,188,161,135,97,93,76
600,388,257,194,164,135,101,89,72
600,396,260,190,158,132,100,91,73
603,390,261,189,162,131,98,90,76
604,379,267,192,163,129,96,96,74
599,377,265,191,166,127,103,97,75
594,384,261,188,169,127,106,99,72
592,376,258,188,171,135,108,102,70
584,373,267,193,168,130,111,102,72
587,370,267,190,164,129,116,103,74
586,370,265,196,163,129,118,100,73
