615,380,236,181,160,123,120,97,88
614,376,237,187,158,124,122,96,86
622,377,234,187,147,123,127,100,83
626,381,226,184,146,123,130,101,83
616,395,223,177,154,125,128,98,84
610,390,229,181,160,130,124,94,82
622,382,226,173,157,130,127,97,86
624,377,227,181,159,125,126,97,84
632,369,219,184,159,125,132,98,82
643,358,220,189,160,125,125,97,83
640,356,228,193,155,124,125,97,82
642,362,233,187,152,118,121,100,85
642,370,237,186,148,118,115,100,84
645,372,235,182,147,118,115,102,84
648,369,233,180,149,118,117,103,83
639,369,232,182,153,121,115,105,84
638,357,238,182,154,122,120,106,83
624,354,248,185,153,124,124,106,82
638,352,248,181,150,131,119,103,78
636,353,252,182,151,126,121,99,80
634,356,251,178,151,127,122,99,82
633,360,249,180,149,125,118,102,84
624,359,252,186,151,127,117,100,84
624,352,254,198,148,134,113,96,81
631,343,255,199,140,139,116,95,82
639,344,255,197,135,134,118,97,81
634,346,260,198,137,132,115,93,85
632,346,260,192,135,136,117,94,88
633,343,264,191,139,138,113,93,86
623,344,273,188,139,136,118,92,87
619,351,264,187,148,138,117,87,89
624,347,259,190,154,140,115,86,85
621,343,255,192,158,143,114,87,87
627,347,251,189,154,146,116,87,83
619,356,260,191,147,143,112,85,87
630,351,258,190,148,141,114,82,86
637,352,258,192,150,136,109,80,86
641,349,260,187,152,140,105,83,83
635,358,257,188,154,135,111,80,82
644,361,255,182,151,132,109,81,85
642,359,249,189,152,139,104,85,81
645,352,252,187,155,142,105,81,81
653,348,248,181,158,147,103,81,81
647,350,252,172,160,143,109,80,87
651,354,249,176,161,136,106,82,85
646,362,243,173,162,139,104,81,90
640,362,242,178,162,144,104,83,85
650,364,232,177,163,144,103,82,85
648,368,229,181,160,141,104,82,87
641,361,226,184,160,147,105,89,87
647,364,231,175,157,148,103,92,83
643,369,231,170,153,151,107,92,84
642,369,229,170,149,149,114,95,83
639,361,232,170,156,146,111,97,88
637,357,230,169,159,152,115,96,85
634,353,234,173,154,151,113,102,86
629,357,237,173,149,153,114,98,90
632,360,232,173,147,150,117,95,94
639,356,230,175,147,151,110,99,93
637,355,234,178,147,156,106,98,89
630,363,239,171,144,156,111,97,89
629,363,233,171,145,156,113,99,91
619,365,236,167,145,157,115,102,94
621,373,234,164,149,158,107,102,92
608,373,235,169,146,160,113,101,95
605,367,239,177,144,159,114,104,91
608,367,240,172,145,157,117,103,91
603,358,252,173,145,156,120,102,91
597,360,258,171,143,155,118,108,90
604,361,270,167,142,146,115,109,86
614,360,269,168,136,142,117,107,87
626,348,272,171,141,138,115,105,84
626,356,279,171,145,133,108,102,80
622,355,283,171,139,131,115,103,81
633,349,280,173,140,128,116,102,79
635,354,281,173,138,128,116,97,78
629,360,276,168,141,130,121,102,73
626,358,274,169,144,133,119,103,74
619,348,286,172,142,135,117,103,78
616,346,285,175,142,135,117,103,81
