607,392,254,206,147,128,105,78,83
604,391,254,206,150,131,101,76,87
595,399,259,212,146,128,99,74,88
596,396,259,214,151,126,100,69,89
596,394,264,219,151,120,98,69,89
598,385,264,223,149,117,103,72,89
597,385,262,227,152,116,102,71,88
597,385,256,229,151,120,98,75,89
595,378,257,241,148,125,94,72,90
582,384,259,244,149,126,94,75,87
582,375,254,244,154,131,94,80,86
578,378,258,241,153,131,89,82,90
570,380,254,234,159,138,85,89,91
576,376,254,225,158,139,84,94,94
566,375,255,231,159,140,83,92,99
573,370,259,232,153,140,81,90,102
582,364,252,235,154,142,81,87,103
594,364,250,230,152,138,76,92,104
586,365,247,228,151,141,80,93,109
581,368,239,226,152,146,75,102,111
582,360,245,228,154,147,75,103,106
575,363,239,231,154,146,78,107,107
582,356,235,228,158,146,77,109,109
579,362,236,224,153,147,78,114,107
578,356,240,221,151,153,81,118,102
571,361,235,222,151,153,83,120,104
573,356,242,225,148,150,81,122,103
570,353,245,224,155,143,84,123,103
567,362,248,212,156,142,88,124,101
564,362,248,214,158,145,90,118,101
561,369,251,218,156,140,88,114,103
571,364,254,217,155,140,92,106,101
576,361,262,218,150,139,96,100,98
566,364,270,225,153,131,101,94,96
571,367,269,224,152,134,102,92,89
559,364,272,227,158,134,109,93,84
554,368,284,221,158,131,108,94,82
554,367,289,220,161,133,110,88,78
565,359,291,227,156,135,107,85,75
566,362,292,229,155,133,109,81,73
562,365,294,221,152,136,109,83,78
571,360,301,218,148,132,113,80,77
566,363,305,215,150,138,112,76,75
569,359,305,215,149,139,114,74,76
582,362,303,215,147,134,109,72,76
591,370,312,206,142,136,104,66,73
598,365,309,203,144,135,110,66,70
594,370,306,208,140,134,109,68,71
594,375,304,206,139,132,109,70,71
599,367,306,202,144,127,110,71,74
594,363,312,203,139,131,112,70,76
590,367,304,203,142,128,113,75,78
591,370,296,210,143,126,112,76,76
588,375,290,206,143,125,117,78,78
588,367,291,203,149,124,121,80,77
588,368,287,205,149,124,120,81,78
594,370,279,202,148,123,121,83,80
591,372,275,206,146,122,118,91,79
588,379,274,204,146,124,118,93,74
583,376,276,205,151,119,119,94,77
590,374,272,203,154,116,123,95,73
583,381,270,200,158,118,121,98,71
581,382,280,198,152,115,125,97,70
579,382,278,203,154,113,122,95,74
574,384,277,197,155,119,124,95,75
580,381,270,201,155,118,125,96,74
573,385,268,203,155,126,120,94,76
567,376,275,207,160,132,118,89,76
563,370,275,211,163,134,122,87,75
562,379,273,220,149,137,120,86,74
576,374,269,212,154,138,116,87,74
576,368,275,210,154,144,114,85,74
568,364,277,207,163,142,116,84,79
581,359,277,212,158,143,110,83,77
579,359,272,210,158,142,110,89,81
580,367,273,202,160,139,108,89,82
574,363,274,203,163,140,109,91,83
573,367,270,198,167,141,113,85,86
575,365,275,195,172,134,114,82,88
585,370,268,186,172,142,115,77,85
577,380,262,190,174,140,117,75,85
586,373,263,191,170,143,116,74,84
577,373,258,191,174,143,122,78,84
571,368,267,191,179,140,121,81,82
576,370,263,196,180,134,121,79,81
570,371,260,196,181,137,124,80,81
564,373,260,193,188,131,128,84,79
572,378,255,184,187,130,129,89,76
